关键词,技术领域,细分方向,产业板块,核心程度得分,匹配类型,上下文要求,来源类型
多智能体无线,AI原生与语义通信,分布式学习,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
分布式机器学习通信,AI原生与语义通信,分布式学习,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
隐私保护联邦学习,AI原生与语义通信,分布式学习,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
6G语义通信,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
语义通信,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
Semantic Communication,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
语义编码,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
语义解码,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
语义传输,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
语义信息论,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
语义噪声,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
语义相似度,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
多模态语义通信,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
生成式语义通信,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
知识图谱语义通信,AI原生与语义通信,语义通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
任务导向通信,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
面向任务通信,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
目标导向通信,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
意图驱动通信,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
任务语义通信,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
任务级传输,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
价值语义通信,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
通信计算联合推理,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
边缘推理传输,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
面向机器通信,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
机器语义通信,AI原生与语义通信,任务与目标导向通信,中游算法,5,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
空中计算,AI原生与语义通信,空中计算,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
空口计算,AI原生与语义通信,空中计算,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
Over-the-Air Computation,AI原生与语义通信,空中计算,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
AirComp,AI原生与语义通信,空中计算,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
无线聚合计算,AI原生与语义通信,空中计算,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
模拟空中聚合,AI原生与语义通信,空中计算,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
联邦学习空中聚合,AI原生与语义通信,空中计算,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
计算通信融合,AI原生与语义通信,空中计算,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
函数计算无线传输,AI原生与语义通信,空中计算,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
多址信道计算,AI原生与语义通信,空中计算,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,科研机构/公开论文
6G网络自智,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
网络自运维,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
网络自检测,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
网络自修复,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
网络自优化,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
网络自演进,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
意图驱动网络,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
零接触运维,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
闭环网络自动化,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
自治网络等级,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
认知网络管理,AI原生与语义通信,网络自智,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,工信部推进组报告/科研机构
Network for AI,AI原生与语义通信,网络服务AI,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
6G智算服务,AI原生与语义通信,网络服务AI,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
网络使能AI,AI原生与语义通信,网络服务AI,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
泛在AI服务,AI原生与语义通信,网络服务AI,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
分布式AI推理网络,AI原生与语义通信,网络服务AI,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
端边云AI协同,AI原生与语义通信,网络服务AI,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
AI模型无线传输,AI原生与语义通信,网络服务AI,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
大模型通信网络,AI原生与语义通信,网络服务AI,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
具身智能6G连接,AI原生与语义通信,网络服务AI,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
智能体通信网络,AI原生与语义通信,网络服务AI,中游网络,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,TDIA2025/科研机构
深度学习,AI原生与语义通信,通用AI算法词,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/上下文补充
机器学习,AI原生与语义通信,通用AI算法词,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/上下文补充
强化学习,AI原生与语义通信,通用AI算法词,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/上下文补充
联邦学习,AI原生与语义通信,通用AI算法词,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/上下文补充
迁移学习,AI原生与语义通信,通用AI算法词,中游算法,4,contextual,需6G/IMT-2030上下文，或至少三个独立6G候选技术簇同时成立,两份附件/上下文补充
